employee_id,name,age,department,country,city,hire_date,employment_type,remote,performance,monthly_salary
5403,Irene García Rodríguez,48,Finance,ES,Munich,2017-12-17,FULL_TIME,True,3.89,2070.08
5404,Diego Fernández Gómez,55,Sales,NL,Valencia,2018-12-18,FULL_TIME,False,2.55,3532.45
5405,Ana Navarro Pérez,55,Sales,ES,Bilbao,2015-03-22,FULL_TIME,False,2.68,2562.22
5406,Sofía García Rodríguez,28,Operations,ES,Rome,2023-04-28,FULL_TIME,False,3.05,2452.36
5407,Hugo Ramos Vargas,64,Sales,DE,Valencia,2022-10-15,FULL_TIME,True,2.47,2773.69
5408,Nuria Romero Martínez,42,Sales,ES,Lisboa,2024-03-10,CONTRACT,True,3.99,3032.23
5409,Carmen Díaz Martínez,20,Data,FR,Amsterdam,2021-02-27,CONTRACT,True,2.49,1380.0
5410,Hugo Gómez Pérez,24,Marketing,NL,Munich,2025-01-03,FULL_TIME,False,2.78,2431.28
5411,Ana Fernández González,53,Marketing,IT,Berlin,2016-07-20,FULL_TIME,False,2.59,2145.31
5412,Elena Sánchez Sánchez,39,Data,PT,Rotterdam,2019-02-07,FULL_TIME,False,4.01,2858.3
5413,Diego Navarro Gómez,24,IT,DE,Rome,2019-12-05,FULL_TIME,False,3.02,3038.92
5414,Adrián Torres Fernández,43,Sales,ES,Porto,2023-06-03,PART_TIME,True,4.79,2111.33
5415,Marta Sánchez Gómez,47,Operations,IT,Berlin,2017-05-31,FULL_TIME,False,3.48,1989.58
5416,Lucía Navarro García,22,HR,ES,Paris,2018-08-06,FULL_TIME,True,4.13,1808.92
5417,Sofía Romero Díaz,35,IT,ES,Lisboa,2016-01-14,FULL_TIME,True,2.94,2376.46
5418,Carlos García García,40,Support,PT,Rotterdam,2025-05-21,CONTRACT,True,2.45,1669.74
5419,Carmen Díaz González,55,IT,ES,Lyon,2019-12-27,FULL_TIME,False,3.17,3092.86
5420,Raúl Díaz Martínez,49,Operations,DE,Rome,2015-02-14,CONTRACT,False,2.66,2626.26
5421,Nuria Gómez Díaz,23,Operations,ES,Porto,2017-08-03,PART_TIME,True,1.6,2288.03
5422,Alba Romero Vargas,47,Operations,ES,Valencia,2021-04-10,FULL_TIME,True,4.01,2064.97
5423,Luis Torres Pérez,61,Sales,DE,Barcelona,2020-05-27,FULL_TIME,False,3.23,2299.71
5424,Lucía Gómez Fernández,21,IT,PT,Milan,2020-08-10,FULL_TIME,False,2.64,2279.13
5425,Marta López Martínez,65,Support,NL,Paris,2015-09-08,FULL_TIME,True,3.5,2419.51
5426,Lucía Ramos Romero,23,Data,ES,Paris,2024-08-27,FULL_TIME,True,3.24,2358.08
5427,Nuria Ramos Fernández,48,Finance,ES,Barcelona,2024-02-15,CONTRACT,False,4.33,2344.07
5428,María Vargas Vargas,35,IT,ES,Rome,2017-05-19,FULL_TIME,False,3.55,2806.15
5429,Ana Díaz Martínez,53,Operations,ES,Sevilla,2019-01-13,FULL_TIME,False,3.07,2083.46
5430,Adrián Fernández García,58,Sales,ES,Lyon,2015-12-17,FULL_TIME,False,3.75,2753.42
5431,Alba Sánchez Vargas,59,Sales,IT,Lisboa,2016-05-28,FULL_TIME,False,3.17,2659.08
5432,Lucía González García,59,IT,ES,Sevilla,2024-04-23,FULL_TIME,True,3.35,3082.38
5433,Marta Pérez Martínez,57,IT,NL,Valencia,2016-04-01,FULL_TIME,False,4.18,3842.62
5434,Diego Navarro González,33,Sales,PT,Milan,2018-11-07,FULL_TIME,False,2.27,1699.15
5435,Diego Rodríguez Gómez,40,Sales,DE,Barcelona,2025-12-05,FULL_TIME,False,2.51,1425.6
5436,Alba Ramos García,52,Support,ES,Madrid,2018-07-29,FULL_TIME,True,2.86,2047.4
5437,Pablo Fernández Fernández,26,Finance,ES,Bilbao,2022-07-22,FULL_TIME,False,2.98,1760.98
5438,Ana Fernández Pérez,46,HR,ES,Amsterdam,2016-02-28,FULL_TIME,True,4.13,1353.6
5439,Pablo Ramos Ramos,43,IT,PT,Munich,2024-08-11,PART_TIME,False,2.07,3823.18
5440,Carmen Fernández García,65,Support,FR,Milan,2025-02-13,FULL_TIME,False,3.18,2859.87
5441,Diego Romero Sánchez,21,IT,ES,Sevilla,2025-01-15,FULL_TIME,False,2.76,2672.89
5442,Diego Romero Navarro,23,Sales,ES,Rotterdam,2021-12-18,CONTRACT,False,4.56,2047.25
5443,Noa López López,20,Operations,NL,Barcelona,2025-09-10,FULL_TIME,True,3.91,2211.53
5444,Nuria García Pérez,44,Marketing,ES,Madrid,2022-08-13,FULL_TIME,True,3.39,2229.9
5445,Javier López Navarro,44,Support,ES,Paris,2019-02-20,FULL_TIME,True,3.98,2605.55
5446,Sofía Fernández Vargas,46,HR,ES,Porto,2024-11-16,FULL_TIME,True,2.14,2464.77
5447,Irene Vargas López,30,HR,ES,Bilbao,2018-01-02,FULL_TIME,True,4.82,2083.56
5448,Pablo Torres Romero,33,Sales,ES,Valencia,2024-04-13,PART_TIME,False,2.53,2385.17
5449,Pablo Ramos Vargas,38,Operations,FR,Bilbao,2025-03-28,FULL_TIME,False,4.21,3082.86
5450,Carlos Navarro Pérez,21,HR,FR,Lisboa,2019-12-21,FULL_TIME,True,3.64,2018.68
5451,Javier Romero Sánchez,54,Sales,DE,Berlin,2017-07-21,FULL_TIME,False,3.41,2146.01
5452,Hugo Torres Torres,21,IT,ES,Lisboa,2016-10-03,FULL_TIME,True,4.17,2507.03
5453,Nuria Romero Torres,50,Data,ES,Sevilla,2020-11-29,FULL_TIME,False,4.0,3364.1
5454,Laura Díaz Ramos,40,IT,IT,Lyon,2022-05-25,PART_TIME,False,3.29,2637.21
5455,Marta Ramos Vargas,65,Sales,ES,Lyon,2021-06-28,FULL_TIME,False,2.86,2923.79
5456,María López Martínez,51,Data,ES,Porto,2022-02-27,FULL_TIME,True,3.3,2365.5
5457,Carlos Sánchez Fernández,41,Marketing,PT,Barcelona,2015-04-12,FULL_TIME,True,3.12,2448.94
5458,Sofía Torres Fernández,51,Operations,DE,Rotterdam,2015-07-09,FULL_TIME,True,3.48,1905.19
5459,Diego López Ramos,24,Marketing,ES,Paris,2017-11-23,FULL_TIME,False,4.02,1986.36
5460,Adrián López Martínez,27,IT,NL,Bilbao,2024-11-22,FULL_TIME,True,3.57,2106.76
5461,Adrián González Fernández,42,Support,ES,Munich,2020-07-18,FULL_TIME,False,3.35,2647.05
5462,Ana López Rodríguez,59,Sales,NL,Porto,2018-09-08,FULL_TIME,True,2.68,3791.14
5463,Hugo Gómez García,57,Data,ES,Valencia,2022-04-27,FULL_TIME,False,3.46,2409.28
5464,Javier Torres Pérez,36,Sales,DE,Munich,2019-09-19,FULL_TIME,False,1.84,2418.48
5465,Carlos González Gómez,32,Operations,ES,Barcelona,2016-07-30,FULL_TIME,True,2.56,2091.29
5466,Carmen Vargas Martínez,64,Operations,IT,Bilbao,2020-08-26,FULL_TIME,True,3.68,3083.9
5467,Ana Romero Romero,45,IT,PT,Berlin,2022-09-03,FULL_TIME,True,3.91,2880.61
5468,Marta Torres Pérez,24,HR,NL,Munich,2025-01-12,FULL_TIME,True,3.18,1833.25
5469,Carmen Romero Ramos,29,Support,DE,Rotterdam,2019-01-18,FULL_TIME,True,3.36,2018.8
5470,Javier González Romero,58,Sales,FR,Munich,2016-11-16,CONTRACT,False,3.5,2697.39
5471,Carmen Pérez Fernández,61,Data,ES,Sevilla,2024-07-09,FULL_TIME,True,3.75,4391.57
5472,Elena Ramos López,61,Sales,ES,Munich,2019-01-21,CONTRACT,True,3.04,2392.6
5473,Laura Torres Romero,19,Operations,NL,Rome,2016-09-25,PART_TIME,True,2.41,2121.92
5474,Carlos Díaz Gómez,57,Operations,NL,Munich,2020-07-07,FULL_TIME,False,3.51,2974.1
5475,Luis Ramos Romero,24,Finance,ES,Rome,2015-08-29,FULL_TIME,True,4.77,2515.1
5476,Diego Vargas Martínez,57,Operations,ES,Milan,2025-11-29,FULL_TIME,False,2.46,2510.12
5477,Javier García García,60,Marketing,ES,Lyon,2023-07-30,FULL_TIME,True,3.1,3535.87
5478,Hugo Torres Romero,35,Operations,ES,Rotterdam,2019-11-02,CONTRACT,True,2.89,1310.4
5479,Luis González Romero,28,Operations,ES,Berlin,2020-12-30,FULL_TIME,True,5.0,1661.11
5480,Carmen Martínez Díaz,52,Operations,IT,Madrid,2019-05-21,FULL_TIME,False,2.43,2961.8
5481,Alba Rodríguez Sánchez,22,HR,ES,Valencia,2020-02-27,FULL_TIME,True,3.07,1594.9
5482,Luis Vargas García,46,IT,NL,Paris,2025-04-14,FULL_TIME,True,2.91,2270.89
5483,Marta García Vargas,34,IT,NL,Porto,2022-12-28,FULL_TIME,False,2.2,2340.28
5484,Nuria Díaz Díaz,38,Operations,ES,Milan,2022-04-11,FULL_TIME,False,2.15,1951.15
5485,Diego Navarro Vargas,57,Data,PT,Munich,2025-09-29,FULL_TIME,False,3.65,3627.77
5486,Carlos Romero González,65,IT,PT,Madrid,2016-10-19,FULL_TIME,False,3.77,3850.72
5487,Lucía López Vargas,37,Operations,ES,Porto,2024-12-28,FULL_TIME,False,2.75,2372.55
5488,Laura Torres Vargas,32,Sales,DE,Lyon,2016-12-07,FULL_TIME,False,4.33,2877.35
5489,Adrián Martínez Navarro,58,Operations,FR,Rotterdam,2017-11-08,FULL_TIME,False,1.4,1897.09
5490,Sofía Vargas Gómez,38,Marketing,ES,Berlin,2022-02-02,FULL_TIME,False,2.19,2384.27
5491,Elena Pérez Vargas,28,Marketing,NL,Valencia,2016-07-02,FULL_TIME,False,2.54,2796.44
5492,Laura Fernández Sánchez,61,Marketing,ES,Valencia,2020-02-20,FULL_TIME,False,3.19,3327.87
5493,Carlos García Vargas,65,Support,ES,Bilbao,2018-09-12,FULL_TIME,False,2.84,3339.54
5494,Lucía González Vargas,32,IT,NL,Porto,2015-02-06,FULL_TIME,True,3.04,2236.6
5495,Laura Ramos Romero,26,Finance,ES,Barcelona,2017-01-07,FULL_TIME,False,3.59,2797.18
5496,Carlos Ramos Navarro,26,Sales,ES,Rome,2019-12-08,FULL_TIME,True,4.37,2031.59
5497,Laura Sánchez García,47,Data,ES,Barcelona,2015-12-05,FULL_TIME,True,3.84,3362.3
5498,Elena Ramos Romero,33,Support,ES,Barcelona,2025-05-03,FULL_TIME,True,3.24,2616.73
5499,Alba García Romero,48,IT,ES,Barcelona,2019-09-20,FULL_TIME,False,3.14,2392.34
5500,Ana Ramos Gómez,54,Sales,DE,Valencia,2023-03-22,FULL_TIME,True,4.08,1658.55
5501,Noa Rodríguez Pérez,19,Finance,ES,Lyon,2017-04-01,PART_TIME,False,4.71,3074.46
5502,Lucía García Vargas,59,Data,FR,Milan,2021-02-22,CONTRACT,False,3.71,3572.27
5503,Ana Romero Sánchez,20,IT,ES,Rotterdam,2016-04-01,CONTRACT,False,2.81,2265.2
5504,Hugo Martínez Sánchez,24,Operations,ES,Milan,2017-02-23,FULL_TIME,True,3.41,2026.29
5505,Diego López Navarro,53,HR,NL,Munich,2022-07-12,FULL_TIME,True,3.66,1420.8
5506,Nuria Romero Romero,48,Operations,IT,Lyon,2018-09-10,PART_TIME,False,2.76,2635.35
5507,María López Rodríguez,64,Operations,DE,Bilbao,2025-10-23,FULL_TIME,True,3.89,2485.88
5508,Luis Romero Navarro,45,Sales,ES,Porto,2025-12-18,CONTRACT,True,3.41,2616.29
5509,Carmen González López,38,Support,PT,Amsterdam,2016-06-13,FULL_TIME,False,4.13,2136.46
5510,Adrián Fernández González,50,IT,IT,Barcelona,2022-04-02,FULL_TIME,False,2.42,1670.4
5511,Pablo López Torres,54,Support,NL,Milan,2023-08-12,FULL_TIME,False,1.81,2627.72
5512,Laura Díaz Rodríguez,50,Sales,DE,Milan,2018-01-15,FULL_TIME,False,2.89,2788.11
5513,Noa Rodríguez Rodríguez,36,Operations,PT,Madrid,2024-04-03,FULL_TIME,True,3.22,2470.92
5514,Adrián González López,64,HR,ES,Sevilla,2023-02-13,CONTRACT,False,1.76,2566.21
5515,Diego Romero Pérez,33,Operations,ES,Bilbao,2018-07-28,FULL_TIME,False,2.71,2281.59
5516,Irene Pérez González,35,Sales,ES,Amsterdam,2016-01-03,FULL_TIME,False,4.23,2491.36
5517,Diego Sánchez González,32,Operations,ES,Porto,2019-11-17,FULL_TIME,True,3.63,2371.94
5518,Irene Rodríguez Martínez,33,IT,ES,Rome,2019-01-28,FULL_TIME,True,3.31,2843.46
5519,Carmen García Rodríguez,29,HR,ES,Berlin,2020-10-22,CONTRACT,False,2.36,2209.43
5520,Diego García González,46,Support,FR,Barcelona,2017-07-09,FULL_TIME,True,4.2,3142.34
5521,Pablo Vargas Torres,53,Finance,FR,Munich,2018-06-06,FULL_TIME,True,2.87,2414.52
5522,Irene Fernández Gómez,39,Finance,FR,Berlin,2024-11-09,FULL_TIME,True,3.28,2380.87
5523,Laura Rodríguez García,62,Operations,ES,Amsterdam,2024-04-07,FULL_TIME,False,3.53,3774.18
5524,Noa Torres Fernández,41,HR,PT,Amsterdam,2023-02-01,FULL_TIME,False,3.34,2209.11
5525,Raúl Martínez Navarro,40,Support,NL,Lyon,2018-11-18,FULL_TIME,False,4.39,2584.74
5526,María Romero López,22,HR,ES,Amsterdam,2020-06-21,PART_TIME,False,3.66,2022.67
5527,Carmen Martínez González,61,Data,NL,Valencia,2018-03-22,FULL_TIME,False,3.47,3116.08
5528,Marta Torres Díaz,25,Support,ES,Berlin,2019-06-27,FULL_TIME,True,3.13,2319.96
5529,Ana Navarro Navarro,26,HR,FR,Lyon,2020-09-09,FULL_TIME,True,3.55,2258.62
5530,Luis Pérez Martínez,62,HR,PT,Valencia,2024-06-11,FULL_TIME,True,3.03,1770.58
5531,Carmen Vargas Romero,43,Marketing,DE,Lyon,2023-10-04,FULL_TIME,True,3.35,2524.82
5532,Noa Sánchez Sánchez,22,Marketing,NL,Munich,2017-02-24,FULL_TIME,True,2.93,1623.8
5533,Diego Ramos Fernández,39,Sales,ES,Porto,2025-05-26,FULL_TIME,False,2.8,3150.84
5534,Pablo Martínez Romero,46,Sales,DE,Berlin,2015-10-28,FULL_TIME,True,2.47,3584.81
5535,Luis Navarro Torres,19,IT,NL,Rome,2015-07-12,FULL_TIME,False,2.98,3221.13
5536,Irene Díaz Ramos,54,Support,IT,Lyon,2024-05-15,FULL_TIME,True,2.93,2560.22
5537,Luis Díaz Fernández,50,Marketing,ES,Lisboa,2018-02-12,FULL_TIME,False,4.66,2304.81
5538,Nuria Martínez Gómez,19,Sales,ES,Sevilla,2024-06-03,FULL_TIME,True,3.99,2251.97
5539,Nuria Navarro Díaz,48,Finance,NL,Berlin,2015-10-04,FULL_TIME,True,3.09,2206.42
5540,Alba Romero Fernández,29,Support,DE,Amsterdam,2017-09-03,CONTRACT,False,2.86,2973.72
5541,Javier Navarro Ramos,53,Data,NL,Porto,2024-01-29,FULL_TIME,False,3.69,3903.44
5542,Carlos Navarro Fernández,36,IT,ES,Paris,2017-02-23,FULL_TIME,True,4.75,2813.3
5543,Javier González López,28,Sales,IT,Amsterdam,2020-09-17,FULL_TIME,False,3.84,2758.68
5544,Laura Torres Ramos,42,HR,IT,Bilbao,2022-12-08,FULL_TIME,False,1.82,2059.08
5545,Lucía Navarro Gómez,39,Operations,IT,Milan,2018-11-02,FULL_TIME,False,3.89,1802.56
5546,Adrián Rodríguez Vargas,35,IT,DE,Sevilla,2016-07-30,CONTRACT,False,4.03,1497.6
5547,Carlos Ramos Pérez,60,Sales,ES,Sevilla,2024-03-02,FULL_TIME,True,4.96,2915.38
5548,Ana Pérez Romero,49,Support,DE,Bilbao,2021-11-03,FULL_TIME,True,3.0,2195.73
5549,Lucía López Fernández,41,Operations,FR,Madrid,2025-01-12,CONTRACT,True,3.31,2666.0
5550,Laura Rodríguez Vargas,29,IT,ES,Porto,2022-09-18,FULL_TIME,True,3.56,2506.84
5551,Raúl Martínez García,45,HR,ES,Lisboa,2023-03-10,PART_TIME,False,2.59,2590.84
5552,Sofía García González,20,IT,NL,Sevilla,2021-11-04,CONTRACT,True,2.52,2721.35
5553,Irene Vargas Pérez,60,HR,ES,Rome,2022-05-16,FULL_TIME,True,3.52,1789.22
5554,Raúl Vargas Sánchez,19,HR,ES,Paris,2019-09-12,CONTRACT,True,1.97,2271.8
5555,Carmen Vargas González,51,IT,FR,Valencia,2025-03-12,PART_TIME,False,2.15,2686.92
5556,Diego Gómez Romero,35,IT,NL,Valencia,2023-12-24,FULL_TIME,False,3.85,2911.47
5557,María Martínez López,52,Support,DE,Milan,2017-08-31,FULL_TIME,False,3.6,2860.03
5558,Javier Vargas Navarro,35,Support,ES,Bilbao,2025-03-25,FULL_TIME,False,4.2,2532.34
5559,Diego Torres García,20,IT,ES,Lisboa,2017-07-29,FULL_TIME,False,3.57,2382.56
5560,María Fernández Rodríguez,63,Operations,ES,Barcelona,2022-10-06,FULL_TIME,True,3.21,2893.71
5561,Elena Martínez López,55,IT,ES,Milan,2025-02-16,FULL_TIME,True,4.23,3601.96
5562,María Ramos Gómez,21,Support,IT,Lisboa,2019-08-11,FULL_TIME,False,2.86,1255.81
5563,Laura Navarro Sánchez,20,Support,ES,Munich,2017-01-13,FULL_TIME,True,2.93,1461.14
5564,María Ramos González,43,Operations,ES,Porto,2025-12-14,FULL_TIME,True,3.15,2288.65
5565,Luis González Gómez,63,Operations,IT,Milan,2023-09-25,FULL_TIME,False,3.56,1991.12
5566,Raúl Sánchez Ramos,46,HR,ES,Porto,2019-12-11,FULL_TIME,True,3.15,2230.88
5567,Lucía Fernández González,19,Sales,ES,Amsterdam,2025-11-26,CONTRACT,False,2.01,1959.39
5568,Sofía Navarro Rodríguez,51,Finance,PT,Munich,2016-04-12,FULL_TIME,False,2.99,2873.37
5569,Marta Pérez Pérez,39,IT,ES,Paris,2020-10-19,CONTRACT,False,3.17,2668.51
5570,Lucía Rodríguez Vargas,49,Marketing,ES,Paris,2017-01-03,FULL_TIME,False,3.29,3122.23
5571,Laura Fernández González,35,Finance,NL,Berlin,2017-01-12,FULL_TIME,False,2.84,2819.99
5572,Irene Romero Rodríguez,19,IT,IT,Munich,2018-10-30,FULL_TIME,True,3.6,2263.26
5573,Lucía Navarro Rodríguez,19,Operations,DE,Munich,2021-04-25,CONTRACT,False,1.91,1867.35
5574,Irene Torres Díaz,48,Support,DE,Madrid,2016-11-18,FULL_TIME,True,3.53,2259.02
5575,Hugo Ramos Fernández,48,Operations,ES,Sevilla,2020-09-21,CONTRACT,False,4.63,2506.38
5576,Diego Navarro Díaz,34,Finance,IT,Porto,2023-07-25,FULL_TIME,True,2.71,3837.45
5577,Carmen Romero Sánchez,22,Support,PT,Lyon,2016-08-12,FULL_TIME,True,3.25,1284.11
5578,Noa Navarro López,55,IT,ES,Barcelona,2015-02-26,PART_TIME,False,3.0,2423.77
5579,Elena Ramos Navarro,26,Operations,ES,Valencia,2023-03-21,FULL_TIME,False,3.02,1643.71
5580,Sofía Sánchez Navarro,27,HR,PT,Porto,2019-06-19,FULL_TIME,True,2.38,2167.86
5581,Diego Romero Navarro,40,Sales,ES,Porto,2017-02-03,FULL_TIME,True,4.79,2617.58
5582,Nuria Navarro Torres,52,Data,ES,Berlin,2024-08-29,FULL_TIME,False,3.51,2707.91
5583,Hugo Fernández Rodríguez,65,HR,ES,Barcelona,2019-09-13,FULL_TIME,False,2.66,3204.16
5584,Luis Vargas Navarro,48,Sales,PT,Rome,2016-04-18,FULL_TIME,False,2.57,2851.97
5585,Elena Martínez González,64,IT,ES,Bilbao,2018-05-26,FULL_TIME,True,3.25,3849.8
5586,Hugo Fernández López,49,Data,FR,Lyon,2021-05-03,FULL_TIME,False,1.47,3803.84
5587,Lucía González Gómez,58,Support,ES,Rotterdam,2018-03-15,FULL_TIME,True,4.04,1395.36
5588,Alba Fernández Romero,27,IT,FR,Lisboa,2025-04-10,FULL_TIME,False,2.79,2820.87
5589,Nuria Torres Gómez,21,Operations,ES,Bilbao,2021-11-25,FULL_TIME,False,3.51,1480.57
5590,Nuria Romero Gómez,50,IT,ES,Sevilla,2015-10-15,FULL_TIME,False,3.55,3079.43
5591,Luis Fernández Martínez,64,Marketing,FR,Berlin,2018-10-26,FULL_TIME,True,3.97,2760.95
5592,Carmen Díaz Gómez,53,Finance,FR,Rotterdam,2018-11-06,FULL_TIME,False,3.59,2840.85
5593,Diego Díaz Pérez,35,IT,ES,Lyon,2016-08-09,FULL_TIME,False,3.79,1944.28
5594,Raúl Pérez Pérez,42,Operations,PT,Valencia,2015-06-01,FULL_TIME,False,4.02,2950.33
5595,Adrián Díaz Gómez,24,Data,IT,Rotterdam,2016-03-26,FULL_TIME,False,2.94,1807.94
5596,Sofía Torres Díaz,34,HR,ES,Madrid,2022-07-04,FULL_TIME,False,4.92,2515.75
5597,Diego Pérez López,51,IT,PT,Porto,2017-09-24,FULL_TIME,False,3.48,2040.24
5598,Irene Díaz González,26,Data,ES,Barcelona,2019-08-05,FULL_TIME,False,3.18,2531.28
5599,Laura Gómez López,41,IT,IT,Madrid,2016-07-27,FULL_TIME,False,2.53,3801.88
5600,Laura Martínez Sánchez,32,Finance,ES,Rotterdam,2025-06-03,FULL_TIME,True,3.03,3695.34
5601,Marta Torres González,42,Operations,NL,Barcelona,2025-11-07,FULL_TIME,True,3.52,1578.41
5602,Alba Sánchez González,54,Sales,FR,Amsterdam,2022-08-09,FULL_TIME,False,3.28,2337.81
5603,Ana Romero Ramos,60,IT,FR,Lyon,2018-08-25,FULL_TIME,False,4.66,2774.83
5604,Elena Díaz López,38,IT,ES,Bilbao,2021-08-15,FULL_TIME,True,2.89,3976.94
5605,Raúl Vargas Romero,57,IT,FR,Milan,2019-03-31,FULL_TIME,True,3.74,3019.45
5606,Luis Romero Fernández,52,Finance,ES,Madrid,2025-01-05,FULL_TIME,True,2.3,3494.06
5607,Elena Romero Ramos,62,Support,ES,Munich,2021-08-28,FULL_TIME,False,4.95,2666.64
5608,Carmen Gómez Rodríguez,53,IT,ES,Rome,2016-06-04,FULL_TIME,False,2.25,2216.95
5609,Raúl Díaz Martínez,44,Marketing,DE,Lisboa,2016-01-24,FULL_TIME,True,4.86,1474.78
5610,María Pérez Romero,50,HR,DE,Bilbao,2023-08-14,CONTRACT,True,3.09,2115.97
5611,Javier Martínez Rodríguez,33,IT,NL,Madrid,2023-01-03,FULL_TIME,False,1.41,3861.62
5612,Lucía Vargas Gómez,50,Finance,ES,Madrid,2023-01-11,PART_TIME,True,4.28,2956.05
5613,Raúl Torres Romero,52,Sales,NL,Madrid,2018-08-31,FULL_TIME,False,3.27,3330.33
5614,Marta Vargas García,47,Operations,IT,Porto,2022-05-29,FULL_TIME,False,2.84,1743.62
5615,Carmen Romero García,23,HR,IT,Paris,2017-12-25,FULL_TIME,False,3.71,1844.25
5616,Hugo Navarro Romero,43,Marketing,DE,Porto,2022-01-07,FULL_TIME,True,3.73,2840.6
5617,Laura Martínez Rodríguez,52,Data,ES,Munich,2018-08-13,FULL_TIME,False,3.53,2365.19
5618,Carlos García Torres,28,Sales,NL,Lisboa,2016-05-14,CONTRACT,False,4.11,2241.88
5619,Noa Martínez Torres,56,Data,FR,Rome,2024-02-26,FULL_TIME,True,3.4,2573.2
5620,Carlos Romero Torres,58,Sales,DE,Berlin,2023-12-15,FULL_TIME,False,3.72,3328.16
5621,Ana Navarro Ramos,44,IT,ES,Rotterdam,2023-08-15,FULL_TIME,False,2.78,3041.54
5622,Ana Pérez Navarro,64,Sales,ES,Munich,2021-12-27,FULL_TIME,True,3.81,3368.61
5623,Lucía Romero Martínez,59,Support,ES,Barcelona,2022-01-11,PART_TIME,True,2.79,2916.62
5624,Adrián Fernández Ramos,40,Marketing,PT,Lyon,2023-06-27,FULL_TIME,True,2.3,2265.22
5625,Lucía Díaz Martínez,60,Data,ES,Berlin,2021-03-14,PART_TIME,True,3.03,3954.75
5626,Irene Vargas Gómez,62,Marketing,NL,Madrid,2024-08-21,FULL_TIME,True,2.98,2419.43
5627,Pablo Pérez García,24,HR,ES,Madrid,2023-06-06,FULL_TIME,True,3.94,2267.26
5628,Ana Vargas Ramos,65,Support,ES,Madrid,2020-12-19,FULL_TIME,False,2.04,1475.09
5629,Pablo Pérez Gómez,19,Data,ES,Valencia,2021-06-16,FULL_TIME,False,4.07,2011.12
5630,Ana Pérez Ramos,41,Support,ES,Amsterdam,2025-07-11,PART_TIME,False,2.7,3247.69
5631,Elena Díaz Martínez,63,Operations,ES,Sevilla,2020-07-21,FULL_TIME,False,1.23,3152.03
5632,Carmen Romero López,53,Support,DE,Valencia,2016-03-14,FULL_TIME,False,2.23,2671.52
5633,Diego Rodríguez Pérez,31,IT,NL,Porto,2024-04-11,FULL_TIME,True,2.95,2091.7
5634,Javier López Navarro,49,Data,ES,Lisboa,2015-01-17,FULL_TIME,True,3.56,2314.95
5635,Laura Sánchez Gómez,29,Data,ES,Rotterdam,2017-09-19,FULL_TIME,False,3.09,2456.49
5636,Carmen Rodríguez Romero,30,Marketing,DE,Barcelona,2018-08-18,FULL_TIME,False,2.23,2173.28
5637,Javier Martínez Rodríguez,61,Sales,ES,Milan,2015-04-14,FULL_TIME,False,2.58,4065.56
5638,Pablo Martínez Romero,21,IT,DE,Sevilla,2017-05-20,FULL_TIME,False,2.25,2849.17
5639,María López Vargas,64,Data,FR,Bilbao,2016-12-08,PART_TIME,False,3.41,3416.94
5640,Noa Sánchez Torres,40,Support,IT,Paris,2021-02-02,FULL_TIME,False,3.13,2184.94
5641,Laura Pérez García,22,Marketing,ES,Rotterdam,2024-09-07,FULL_TIME,False,3.69,2399.18
5642,Javier Vargas Martínez,55,Data,NL,Sevilla,2018-01-31,FULL_TIME,False,1.78,2259.81
5643,Irene López Fernández,21,Finance,NL,Lisboa,2019-04-20,FULL_TIME,False,2.77,1318.41
5644,Irene Navarro Sánchez,34,Support,ES,Berlin,2022-07-27,FULL_TIME,True,4.82,2386.81
5645,Raúl Pérez Romero,30,IT,PT,Munich,2022-06-02,FULL_TIME,False,3.71,2558.89
5646,Luis Vargas Díaz,55,Sales,ES,Lisboa,2025-05-26,FULL_TIME,False,2.96,1992.6
5647,Adrián Fernández Romero,37,Finance,ES,Barcelona,2020-09-30,FULL_TIME,True,2.41,1457.28
5648,Alba González Romero,49,Sales,NL,Rome,2023-06-18,FULL_TIME,False,4.09,3170.84
5649,Alba Sánchez Ramos,22,HR,ES,Amsterdam,2024-04-19,FULL_TIME,True,4.43,1745.92
5650,Alba Martínez Torres,51,Support,ES,Berlin,2019-08-16,FULL_TIME,False,2.28,2530.02
5651,Noa Pérez Gómez,52,IT,ES,Amsterdam,2024-03-15,FULL_TIME,False,2.36,2796.02
5652,Hugo González Torres,32,Marketing,FR,Sevilla,2025-11-03,FULL_TIME,True,3.42,2223.84
5653,Luis Pérez García,60,IT,IT,Milan,2016-04-25,FULL_TIME,False,3.5,2728.23
5654,Elena Vargas Vargas,41,Support,FR,Milan,2023-06-26,FULL_TIME,True,3.59,2134.97
5655,Lucía Vargas Pérez,50,Sales,FR,Amsterdam,2021-11-09,FULL_TIME,False,4.67,3010.96
5656,Lucía Rodríguez Ramos,27,Marketing,ES,Amsterdam,2023-12-03,FULL_TIME,False,2.42,2024.93
5657,Nuria Martínez Pérez,62,Operations,DE,Lisboa,2021-01-15,FULL_TIME,False,3.23,2571.96
5658,Nuria Pérez González,30,HR,ES,Barcelona,2017-04-02,PART_TIME,False,3.78,2373.39
5659,Diego Pérez Vargas,48,Sales,PT,Rome,2019-09-20,CONTRACT,True,3.77,3024.41
5660,Hugo Romero Ramos,23,IT,FR,Munich,2022-07-22,PART_TIME,False,2.68,1799.03
5661,María Martínez García,21,HR,NL,Berlin,2024-11-11,FULL_TIME,False,2.71,1936.73
